timestamp,station_id,station_name,target,target_label,actual,prediction,model_version
2023-12-01 08:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,750.0,0.0,tft_shop_total_revenue
2023-12-01 08:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,314.0,0.0,tft_shop_total_revenue
2023-12-01 08:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,234.0,0.0,tft_shop_total_revenue
2023-12-01 09:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,329.0,0.0,tft_shop_total_revenue
2023-12-01 09:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,337.0,0.0,tft_shop_total_revenue
2023-12-01 09:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,729.0,0.0,tft_shop_total_revenue
2023-12-01 09:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,319.0,0.0,tft_shop_total_revenue
2023-12-01 09:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,246.0,0.0,tft_shop_total_revenue
2023-12-01 10:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 10:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 10:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 10:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 10:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 11:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 11:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 11:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 11:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 11:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 12:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 12:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 12:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 12:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 12:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 13:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 13:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 13:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 13:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 13:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 14:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 14:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 14:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 14:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 14:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 15:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 15:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 15:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 15:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 15:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 16:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 16:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 16:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 16:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 16:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 17:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,981.0,0.0,tft_shop_total_revenue
2023-12-01 17:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 17:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,1067.0,0.0,tft_shop_total_revenue
2023-12-01 17:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,331.0,0.0,tft_shop_total_revenue
2023-12-01 17:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,234.0,0.0,tft_shop_total_revenue
2023-12-01 18:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,906.0,0.0,tft_shop_total_revenue
2023-12-01 18:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,601.0,0.0,tft_shop_total_revenue
2023-12-01 18:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,724.0,0.0,tft_shop_total_revenue
2023-12-01 18:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,634.0,0.0,tft_shop_total_revenue
2023-12-01 18:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,239.0,0.0,tft_shop_total_revenue
2023-12-01 19:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,661.0,0.0,tft_shop_total_revenue
2023-12-01 19:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,626.0,0.0,tft_shop_total_revenue
2023-12-01 19:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,1410.0,0.0,tft_shop_total_revenue
2023-12-01 19:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,686.0,0.0,tft_shop_total_revenue
2023-12-01 19:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 20:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 20:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 20:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 20:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 20:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 21:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 21:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 21:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 21:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 21:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 22:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 22:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 22:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 22:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 22:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 23:00:00,0,Татнефть-АЗС-001,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 23:00:00,1,Татнефть-АЗС-002,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 23:00:00,2,Татнефть-АЗС-003,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 23:00:00,3,Татнефть-АЗС-004,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
2023-12-01 23:00:00,4,Татнефть-АЗС-005,shop_total_revenue,Выручка магазина TFT,0.0,0.0,tft_shop_total_revenue
