timestamp,station_id,station_name,target,target_label,prediction,model_version
2024-01-01 03:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,0.0001495506876381114,tft_total_fuel_sales_v1
2024-01-01 03:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,0.00870493520051241,tft_total_fuel_sales_v1
2024-01-01 04:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,1.6985948085784912,tft_total_fuel_sales_v1
2024-01-01 04:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,1.751991868019104,tft_total_fuel_sales_v1
2024-01-01 04:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,0.0011921196710318327,tft_total_fuel_sales_v1
2024-01-01 04:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,0.00012273744505364448,tft_total_fuel_sales_v1
2024-01-01 04:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,1.5401869859488215e-06,tft_total_fuel_sales_v1
2024-01-01 05:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,2.9915108680725098,tft_total_fuel_sales_v1
2024-01-01 05:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,2.251812219619751,tft_total_fuel_sales_v1
2024-01-01 05:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,9.01520824432373,tft_total_fuel_sales_v1
2024-01-01 05:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,0.000212063459912315,tft_total_fuel_sales_v1
2024-01-01 05:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,0.011701734736561775,tft_total_fuel_sales_v1
2024-01-01 06:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,39.29230499267578,tft_total_fuel_sales_v1
2024-01-01 06:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,29.44440460205078,tft_total_fuel_sales_v1
2024-01-01 06:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,35.83716583251953,tft_total_fuel_sales_v1
2024-01-01 06:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,44.358123779296875,tft_total_fuel_sales_v1
2024-01-01 06:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,29.256629943847656,tft_total_fuel_sales_v1
2024-01-01 07:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,174.37420654296875,tft_total_fuel_sales_v1
2024-01-01 07:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,84.67282104492188,tft_total_fuel_sales_v1
2024-01-01 07:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,289.08709716796875,tft_total_fuel_sales_v1
2024-01-01 07:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,201.96630859375,tft_total_fuel_sales_v1
2024-01-01 07:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,171.32232666015625,tft_total_fuel_sales_v1
2024-01-01 08:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,171.01870727539062,tft_total_fuel_sales_v1
2024-01-01 08:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,138.79693603515625,tft_total_fuel_sales_v1
2024-01-01 08:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,283.12530517578125,tft_total_fuel_sales_v1
2024-01-01 08:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,206.15621948242188,tft_total_fuel_sales_v1
2024-01-01 08:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,94.8614501953125,tft_total_fuel_sales_v1
2024-01-01 09:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,169.24398803710938,tft_total_fuel_sales_v1
2024-01-01 09:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,86.09417724609375,tft_total_fuel_sales_v1
2024-01-01 09:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,161.86526489257812,tft_total_fuel_sales_v1
2024-01-01 09:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,207.163818359375,tft_total_fuel_sales_v1
2024-01-01 09:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,170.75949096679688,tft_total_fuel_sales_v1
2024-01-01 10:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,39.89901351928711,tft_total_fuel_sales_v1
2024-01-01 10:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,30.33551025390625,tft_total_fuel_sales_v1
2024-01-01 10:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,38.97140884399414,tft_total_fuel_sales_v1
2024-01-01 10:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,44.756591796875,tft_total_fuel_sales_v1
2024-01-01 10:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,12.330151557922363,tft_total_fuel_sales_v1
2024-01-01 11:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,43.075199127197266,tft_total_fuel_sales_v1
2024-01-01 11:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,18.57678985595703,tft_total_fuel_sales_v1
2024-01-01 11:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,41.846981048583984,tft_total_fuel_sales_v1
2024-01-01 11:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,48.148834228515625,tft_total_fuel_sales_v1
2024-01-01 11:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,15.211959838867188,tft_total_fuel_sales_v1
2024-01-01 12:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,62.87324523925781,tft_total_fuel_sales_v1
2024-01-01 12:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,49.02751541137695,tft_total_fuel_sales_v1
2024-01-01 12:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,106.30384063720703,tft_total_fuel_sales_v1
2024-01-01 12:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,115.64299011230469,tft_total_fuel_sales_v1
2024-01-01 12:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,29.258529663085938,tft_total_fuel_sales_v1
2024-01-01 13:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,62.88578796386719,tft_total_fuel_sales_v1
2024-01-01 13:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,48.400299072265625,tft_total_fuel_sales_v1
2024-01-01 13:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,69.13540649414062,tft_total_fuel_sales_v1
2024-01-01 13:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,115.51506805419922,tft_total_fuel_sales_v1
2024-01-01 13:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,27.5858154296875,tft_total_fuel_sales_v1
2024-01-01 14:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,60.061546325683594,tft_total_fuel_sales_v1
2024-01-01 14:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,28.217681884765625,tft_total_fuel_sales_v1
2024-01-01 14:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,64.56157684326172,tft_total_fuel_sales_v1
2024-01-01 14:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,111.82504272460938,tft_total_fuel_sales_v1
2024-01-01 14:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,25.065536499023438,tft_total_fuel_sales_v1
2024-01-01 15:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,74.80374908447266,tft_total_fuel_sales_v1
2024-01-01 15:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,34.634605407714844,tft_total_fuel_sales_v1
2024-01-01 15:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,85.22299194335938,tft_total_fuel_sales_v1
2024-01-01 15:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,65.61180114746094,tft_total_fuel_sales_v1
2024-01-01 15:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,14.198624610900879,tft_total_fuel_sales_v1
2024-01-01 16:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,73.43231201171875,tft_total_fuel_sales_v1
2024-01-01 16:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,32.966392517089844,tft_total_fuel_sales_v1
2024-01-01 16:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,44.35491943359375,tft_total_fuel_sales_v1
2024-01-01 16:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,85.15629577636719,tft_total_fuel_sales_v1
2024-01-01 16:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,13.70089054107666,tft_total_fuel_sales_v1
2024-01-01 17:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,294.31170654296875,tft_total_fuel_sales_v1
2024-01-01 17:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,118.14585876464844,tft_total_fuel_sales_v1
2024-01-01 17:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,254.90203857421875,tft_total_fuel_sales_v1
2024-01-01 17:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,200.56153869628906,tft_total_fuel_sales_v1
2024-01-01 17:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,140.4869384765625,tft_total_fuel_sales_v1
2024-01-01 18:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,198.97665405273438,tft_total_fuel_sales_v1
2024-01-01 18:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,124.63870239257812,tft_total_fuel_sales_v1
2024-01-01 18:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,256.8215026855469,tft_total_fuel_sales_v1
2024-01-01 18:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,332.6280822753906,tft_total_fuel_sales_v1
2024-01-01 18:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,138.05227661132812,tft_total_fuel_sales_v1
2024-01-01 19:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,294.87310791015625,tft_total_fuel_sales_v1
2024-01-01 19:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,121.97299194335938,tft_total_fuel_sales_v1
2024-01-01 19:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,246.47532653808594,tft_total_fuel_sales_v1
2024-01-01 19:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,197.50173950195312,tft_total_fuel_sales_v1
2024-01-01 19:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,136.77542114257812,tft_total_fuel_sales_v1
2024-01-01 20:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,74.46012878417969,tft_total_fuel_sales_v1
2024-01-01 20:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,32.589630126953125,tft_total_fuel_sales_v1
2024-01-01 20:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,46.269317626953125,tft_total_fuel_sales_v1
2024-01-01 20:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,82.71469116210938,tft_total_fuel_sales_v1
2024-01-01 20:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,10.346902847290039,tft_total_fuel_sales_v1
2024-01-01 21:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,71.57037353515625,tft_total_fuel_sales_v1
2024-01-01 21:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,32.815181732177734,tft_total_fuel_sales_v1
2024-01-01 21:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,60.27186965942383,tft_total_fuel_sales_v1
2024-01-01 21:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,46.06733703613281,tft_total_fuel_sales_v1
2024-01-01 21:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,11.090484619140625,tft_total_fuel_sales_v1
2024-01-01 22:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,19.811767578125,tft_total_fuel_sales_v1
2024-01-01 22:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,0.0005914170178584754,tft_total_fuel_sales_v1
2024-01-01 22:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,13.716599464416504,tft_total_fuel_sales_v1
2024-01-01 22:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,0.00015365036961156875,tft_total_fuel_sales_v1
2024-01-01 22:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,0.0019372707465663552,tft_total_fuel_sales_v1
2024-01-01 23:00:00,0,Татнефть-АЗС-001,total_fuel_sales,Будущий прогноз топлива TFT,18.921890258789062,tft_total_fuel_sales_v1
2024-01-01 23:00:00,1,Татнефть-АЗС-002,total_fuel_sales,Будущий прогноз топлива TFT,0.0017982164863497019,tft_total_fuel_sales_v1
2024-01-01 23:00:00,2,Татнефть-АЗС-003,total_fuel_sales,Будущий прогноз топлива TFT,14.173558235168457,tft_total_fuel_sales_v1
2024-01-01 23:00:00,3,Татнефть-АЗС-004,total_fuel_sales,Будущий прогноз топлива TFT,13.129541397094727,tft_total_fuel_sales_v1
2024-01-01 23:00:00,4,Татнефть-АЗС-005,total_fuel_sales,Будущий прогноз топлива TFT,0.005265275482088327,tft_total_fuel_sales_v1
